date,ic
2022-01-03,-0.1926108374384236
2022-01-04,0.014285714285714282
2022-01-05,0.00689655172413793
2022-01-06,-0.09901477832512312
2022-01-07,-0.23251231527093594
2022-01-10,0.010344827586206895
2022-01-11,-0.2970443349753694
2022-01-12,-0.25172413793103443
2022-01-13,-0.26945812807881764
2022-01-14,-0.41280788177339894
2022-01-18,-0.2492610837438423
2022-01-19,0.045320197044334966
2022-01-20,0.009359605911330046
2022-01-21,0.2172413793103448
2022-01-24,0.3798029556650246
2022-01-25,0.22413793103448273
2022-01-26,0.09655172413793102
2022-01-27,0.01379310344827586
2022-01-28,0.04088669950738915
2022-01-31,-0.3517241379310344
2022-02-01,-0.10394088669950736
2022-02-02,-0.024630541871921176
2022-02-03,-0.06798029556650244
2022-02-04,-0.4714285714285713
2022-02-07,-0.29113300492610833
2022-02-08,-0.20788177339901473
2022-02-09,-0.14384236453201968
2022-02-10,-0.1088669950738916
2022-02-11,0.2014778325123152
2022-02-14,0.13990147783251228
2022-02-15,0.02068965517241379
2022-02-16,-0.3344827586206896
2022-02-17,-0.3625615763546797
2022-02-18,-0.1364532019704433
2022-02-22,0.03645320197044334
2022-02-23,-0.02068965517241379
2022-02-24,-0.35221674876847286
2022-02-25,-0.31083743842364525
2022-02-28,-0.4177339901477831
2022-03-01,-0.39704433497536934
2022-03-02,-0.2285714285714285
2022-03-03,-0.31724137931034474
2022-03-04,-0.4364532019704433
2022-03-07,-0.05221674876847289
2022-03-08,-0.3753694581280787
2022-03-09,-0.056157635467980284
2022-03-10,0.000985221674876847
2022-03-11,0.5310344827586206
2022-03-14,0.6551724137931033
2022-03-15,0.6073891625615763
2022-03-16,0.23546798029556643
2022-03-17,0.024137931034482755
2022-03-18,-0.167487684729064
2022-03-21,0.17881773399014775
2022-03-22,0.010837438423645318
2022-03-23,-0.01822660098522167
2022-03-24,-0.07438423645320195
2022-03-25,-0.196551724137931
2022-03-28,-0.112807881773399
2022-03-29,-0.051724137931034475
2022-03-30,-0.13054187192118222
2022-03-31,-0.25369458128078815
2022-04-01,-0.18522167487684724
2022-04-04,-0.22315270935960585
2022-04-05,-0.35221674876847286
2022-04-06,-0.588669950738916
2022-04-07,-0.650246305418719
2022-04-08,-0.48078817733990137
2022-04-11,-0.08916256157635466
2022-04-12,-0.3226600985221674
2022-04-13,-0.11674876847290637
2022-04-14,-0.04334975369458127
2022-04-18,-0.0014778325123152706
2022-04-19,-0.07044334975369455
2022-04-20,-0.10640394088669947
2022-04-21,0.02118226600985221
2022-04-22,0.08965517241379309
2022-04-25,0.04876847290640393
2022-04-26,0.012807881773399012
2022-04-27,0.051724137931034475
2022-04-28,-0.21231527093596053
2022-04-29,-0.4123152709359605
2022-05-02,-0.5029556650246305
2022-05-03,-0.36108374384236447
2022-05-04,-0.5541871921182264
2022-05-05,-0.22463054187192114
2022-05-06,-0.026600985221674867
2022-05-09,-0.1926108374384236
2022-05-10,-0.15665024630541868
2022-05-11,-0.19211822660098518
2022-05-12,-0.4423645320197043
2022-05-13,-0.09113300492610836
2022-05-16,-0.167487684729064
2022-05-17,-0.04679802955665024
2022-05-18,0.0669950738916256
2022-05-19,0.13694581280788173
2022-05-20,0.07389162561576353
2022-05-23,-0.2970443349753694
2022-05-24,-0.09999999999999998
2022-05-25,-0.17142857142857137
2022-05-26,-0.2586206896551724
2022-05-27,-0.15566502463054185
2022-05-31,0.011822660098522165
2022-06-01,-0.1842364532019704
2022-06-02,-0.10246305418719209
2022-06-03,-0.01822660098522167
2022-06-06,-0.10935960591133002
2022-06-07,-0.2645320197044334
2022-06-08,-0.15911330049261077
2022-06-09,-0.10147783251231525
2022-06-10,0.08669950738916254
2022-06-13,0.34778325123152704
2022-06-14,0.012807881773399012
2022-06-15,0.1295566502463054
2022-06-16,-0.10591133004926105
2022-06-17,-0.11970443349753691
2022-06-21,-0.4039408866995073
2022-06-22,-0.5093596059113299
2022-06-23,-0.40689655172413786
2022-06-24,-0.3472906403940886
2022-06-27,-0.247783251231527
2022-06-28,0.03497536945812807
2022-06-29,-0.10344827586206895
2022-06-30,-0.247783251231527
2022-07-01,-0.07290640394088668
2022-07-05,0.022167487684729058
2022-07-06,-0.11921182266009848
2022-07-07,-0.2975369458128078
2022-07-08,-0.04334975369458127
2022-07-11,-0.20443349753694576
2022-07-12,0.04137931034482758
2022-07-13,-0.017241379310344827
2022-07-14,0.14679802955665022
2022-07-15,0.045320197044334966
