date,port_ret,bench_ret,turnover
2022-01-03,-0.06846935168866308,-0.019875068840175012,1.0
2022-01-10,0.013452894936453874,-0.020332221370854383,0.8
2022-01-18,-0.08124327131884908,-0.04744294657307352,0.6
2022-01-25,0.051941081118098455,0.0453474268257244,0.8
2022-02-01,0.010944265820001941,-0.0011450753198792546,0.4
2022-02-08,-0.019929794269536207,-0.01285198708709318,0.8
2022-02-15,-0.034829011535416975,-0.05620810592797107,0.6
2022-02-23,0.05588848520949099,0.03509839673867919,0.6
2022-03-02,-0.007600051047630308,-0.010208649544999959,0.8
2022-03-09,0.04098964393023903,0.018422258654881812,0.8
2022-03-16,0.031057250984608896,0.028325521408232458,0.8
2022-03-23,0.03749982856892575,0.03300791961878706,0.8
2022-03-30,-0.042662715286884145,-0.018752847004672585,0.8
2022-04-06,-0.018298938712316092,-0.006880239851858421,0.6
2022-04-13,-0.011390248141243342,-0.014951065132961551,0.6
2022-04-21,-0.04238903798536564,-0.034844950795183745,0.6
2022-04-28,-0.01604589730592878,-0.028843473857883543,0.6
2022-05-05,-0.044166360163542806,-0.05870460165312624,0.8
2022-05-12,0.0019882998812366993,0.0019297063587925842,1.0
2022-05-19,0.01849676983946198,0.041796640732672564,0.8
2022-05-26,0.010405092841681073,0.023772171188640747,0.8
2022-06-03,-0.03848857936593473,-0.046725407271374766,0.6
2022-06-10,-0.0631156642612843,-0.05925021313199981,0.8
2022-06-17,0.0716180038487126,0.057759454198449106,0.8
2022-06-27,-0.01294696641086579,-0.02255522491839687,0.8
2022-07-05,0.0023232774332470505,-0.0018174722572053491,0.6
2022-07-12,0.034220035782080084,0.037669515984218034,0.6
2022-07-19,0.019574868149310733,0.006657941536165153,0.8
2022-07-26,0.09655076042664361,0.046005387364259236,1.0
2022-08-02,-0.0003120513206411379,0.007084988884123191,0.6
2022-08-09,0.07405057348581634,0.043838872905378676,0.4
2022-08-16,-0.040768012422942236,-0.0338488498996691,1.0
2022-08-23,-0.04142433304572866,-0.03142820695524843,0.6
2022-08-30,-0.00749668264244816,-0.004945276662580067,0.8
2022-09-07,-0.019178263280831387,-0.010192040207729918,0.6
2022-09-14,-0.03955586060373493,-0.03614828843259808,0.6
2022-09-21,-0.012303137585252321,-0.02136836293347747,0.8
2022-09-28,0.04328957749926281,0.014423197171960542,0.6
2022-10-05,-0.05783373803910448,-0.053333151637561825,0.6
2022-10-12,0.05336498387682611,0.04956144049317332,0.6
2022-10-19,0.046827723296864354,0.03739044260729824,0.4
2022-10-26,0.005023036181092744,-0.006624603097041906,0.6
2022-11-02,-0.027943292790809537,0.010085552506236979,0.6
2022-11-09,0.09467232874954172,0.06388863108103635,0.6
2022-11-16,0.00700779604152193,0.014724420371928375,0.19999999999999996
2022-11-23,0.008094704448340196,0.007207023848692628,1.0
2022-12-01,-0.0010265096471818945,-0.02732748809314146,0.6
2022-12-08,-0.008704035746414674,-0.013575700475779,1.0
2022-12-15,-0.026854635438526932,-0.017902793254157633,0.8
2022-12-22,0.010504731022114622,0.006358229966758519,0.6
2022-12-30,0.029090884839325072,0.014839173567418328,0.8
2023-01-09,0.03072367222876433,0.035526666312236624,0.8
2023-01-17,0.030317569564336334,0.010919580634188443,0.8
2023-01-24,-0.01836555195191485,0.012429044969469375,0.6
2023-01-31,0.0008544739072040564,0.015217473030896137,0.8
2023-02-07,-0.027203316712978775,-0.004993510908733196,0.8
