date,port_ret,bench_ret,turnover
2022-01-03,-0.03448725921582709,-0.019875068840175012,1.0
2022-01-10,-0.004729851263423823,-0.020332221370854383,0.4
2022-01-18,-0.1067385623821828,-0.04744294657307352,1.0
2022-01-25,0.07215732781952941,0.0453474268257244,0.6
2022-02-01,0.01840494667482957,-0.0011450753198792546,0.19999999999999996
2022-02-08,0.006665470710987132,-0.01285198708709318,0.6
2022-02-15,-0.07845978463959351,-0.05620810592797107,0.6
2022-02-23,0.048307292599256924,0.03509839673867919,0.6
2022-03-02,0.008863822471188576,-0.010208649544999959,0.8
2022-03-09,0.03537418447157716,0.018422258654881812,0.6
2022-03-16,0.026094225616866584,0.028325521408232458,0.6
2022-03-23,0.02245803932740322,0.03300791961878706,0.4
2022-03-30,-0.04398060412120983,-0.018752847004672585,1.0
2022-04-06,-0.017636269629814526,-0.006880239851858421,0.6
2022-04-13,-0.03701480578385121,-0.014951065132961551,0.8
2022-04-21,-0.0161043940367257,-0.034844950795183745,0.4
2022-04-28,-0.03009335062949501,-0.028843473857883543,1.0
2022-05-05,-0.07519182697512058,-0.05870460165312624,0.8
2022-05-12,-0.004312676349266886,0.0019297063587925842,0.19999999999999996
2022-05-19,0.02548822928863097,0.041796640732672564,0.4
2022-05-26,0.023445189685840195,0.023772171188640747,0.6
2022-06-03,-0.04714682168487978,-0.046725407271374766,1.0
2022-06-10,-0.039461423333474355,-0.05925021313199981,0.8
2022-06-17,0.05204352331809903,0.057759454198449106,0.8
2022-06-27,-0.025557625919640524,-0.02255522491839687,0.8
2022-07-05,-0.001432306959686036,-0.0018174722572053491,0.8
2022-07-12,0.046703313365801205,0.037669515984218034,0.6
2022-07-19,0.011737898156122872,0.006657941536165153,1.0
2022-07-26,0.12750732454384633,0.046005387364259236,1.0
2022-08-02,-0.00010603518910454746,0.007084988884123191,0.4
2022-08-09,0.06328991634057854,0.043838872905378676,0.6
2022-08-16,-0.026247296489876958,-0.0338488498996691,0.8
2022-08-23,-0.029512042537627625,-0.03142820695524843,0.8
2022-08-30,0.00797810458667989,-0.004945276662580067,0.4
2022-09-07,0.003276869110684322,-0.010192040207729918,0.8
2022-09-14,-0.02715444517721264,-0.03614828843259808,0.8
2022-09-21,-0.010628109313983013,-0.02136836293347747,0.8
2022-09-28,-0.022712114842621967,0.014423197171960542,0.6
2022-10-05,-0.06211704246664196,-0.053333151637561825,0.6
2022-10-12,0.0450632764226734,0.04956144049317332,0.4
2022-10-19,0.03879327196384734,0.03739044260729824,0.6
2022-10-26,-0.05525317314100917,-0.006624603097041906,0.6
2022-11-02,0.01293873327588877,0.010085552506236979,0.8
2022-11-09,0.09075958809604892,0.06388863108103635,0.6
2022-11-16,0.007312148675549923,0.014724420371928375,0.6
2022-11-23,0.008711464351747744,0.007207023848692628,1.0
2022-12-01,-0.034421385583395914,-0.02732748809314146,0.19999999999999996
2022-12-08,-0.01818535165858006,-0.013575700475779,0.4
2022-12-15,-0.01196400513745457,-0.017902793254157633,0.6
2022-12-22,-0.004326588922268715,0.006358229966758519,0.6
2022-12-30,0.024500658521919606,0.014839173567418328,0.6
2023-01-09,0.023991402682955475,0.035526666312236624,1.0
2023-01-17,0.049398606554864076,0.010919580634188443,1.0
2023-01-24,0.020126889188436616,0.012429044969469375,0.4
2023-01-31,0.03368687464612448,0.015217473030896137,0.8
2023-02-07,-0.03699302863721408,-0.004993510908733196,1.0
2023-02-14,-0.033894745486550734,-0.036527244806261676,0.4
2023-02-22,-0.009584712250928985,-0.005024753264255287,0.6
2023-03-01,0.005201566665535995,0.008729103713604771,0.8
2023-03-08,-0.026591102789121912,-0.022285982555100656,0.6
2023-03-15,0.023858043722874634,0.008271015436432468,0.4
2023-03-22,0.010002205326698311,0.026120419530755692,0.8
2023-03-29,0.036250038896632676,0.019104429757236467,0.6
2023-04-05,0.013009234896300282,0.01192173463602063,1.0
2023-04-13,-0.013048328983496726,-0.005127774347594042,0.6
2023-04-20,0.0027612894465367964,-0.0036182981945348525,0.4
2023-04-27,-0.0026310051040634,-0.02269960575177652,0.6
2023-05-04,0.022718806607064844,0.01822423185197256,0.8
2023-05-11,0.021085956335403687,0.013333531242320916,0.6
2023-05-18,0.03730067483175585,-0.007721758524432354,0.6
2023-05-25,0.020462850440777912,0.03521307247022265,0.6
2023-06-02,0.00030175766437954275,0.010004239440893983,0.6
2023-06-09,0.03494557552906745,0.02028159076831305,0.8
2023-06-16,-0.03498907758043113,-0.021448607936687618,0.4
2023-06-26,0.057552916472809953,0.030759079078739437,0.4
2023-07-03,-0.009098725816345276,-0.009159625719227514,0.19999999999999996
2023-07-11,0.06806413988441067,0.02682937144462835,0.6
2023-07-18,0.02109441301750479,0.018857981126081606,0.4
2023-07-25,0.029684628308113893,0.005204631208046971,0.4
2023-08-01,-0.023091708500850894,-0.010949803195542148,0.4
2023-08-08,-0.021676302607172526,-0.013607836406676536,0.8
2023-08-15,-0.02439406245123814,-0.014705937588783526,0.8
2023-08-22,0.02909170495024225,0.024742334677692535,0.6
2023-08-29,-0.017294236529333595,-0.009778130241949125,0.8
2023-09-06,0.008480840837871706,0.010222249490915313,1.0
2023-09-13,-0.015285822364463564,-0.012981060961480072,0.6
2023-09-20,-0.012734133885630605,-0.031012806758128904,0.19999999999999996
2023-09-27,-0.013613047720210592,-0.01603730450471356,0.8
2023-10-04,0.044782381413106885,0.018761569563136734,0.6
2023-10-11,-0.03479183750680459,-0.017388845981490413,0.19999999999999996
2023-10-18,0.021921396347200695,-0.02066762367456269,0.6
2023-10-25,-0.0015458430137710976,0.014432590561099452,0.6
2023-11-01,0.03178739522048766,0.022259171538396988,0.6
2023-11-08,0.021944918086342313,0.03472193952570074,0.8
2023-11-15,0.02061318339320577,0.011803640435582774,0.4
2023-11-22,-0.0129802761195978,0.010117009483277584,0.4
2023-11-30,0.021251968625783914,0.0009813676704115244,0.8
2023-12-07,0.04589606527217249,0.03970698377654779,0.19999999999999996
2023-12-14,0.014699716457683287,0.006516265891080472,0.8
