date,ic
2022-01-03,-0.06896551724137931
2022-01-04,0.5399014778325122
2022-01-05,0.5561576354679802
2022-01-06,0.10197044334975366
2022-01-07,-0.11921182266009848
2022-01-10,-0.02758620689655172
2022-01-11,-0.06502463054187191
2022-01-12,-0.2960591133004925
2022-01-13,-0.20591133004926104
2022-01-14,-0.32758620689655166
2022-01-18,-0.14679802955665022
2022-01-19,-0.16847290640394083
2022-01-20,0.20591133004926104
2022-01-21,-0.04236453201970442
2022-01-24,0.20640394088669947
2022-01-25,0.18177339901477826
2022-01-26,0.003940886699507388
2022-01-27,0.044334975369458116
2022-01-28,-0.23990147783251226
2022-01-31,-0.2556650246305418
2022-02-01,-0.08669950738916254
2022-02-02,-0.07438423645320195
2022-02-03,-0.17980295566502458
2022-02-04,-0.5536945812807881
2022-02-07,-0.23300492610837434
2022-02-08,-0.20541871921182261
2022-02-09,0.13842364532019702
2022-02-10,0.2955665024630541
2022-02-11,0.1448275862068965
2022-02-14,0.38226600985221665
2022-02-15,0.05221674876847289
2022-02-16,-0.21921182266009848
2022-02-17,-0.2275862068965517
2022-02-18,0.0881773399014778
2022-02-22,-0.04334975369458127
2022-02-23,0.06650246305418718
2022-02-24,-0.06157635467980294
2022-02-25,-0.03793103448275861
2022-02-28,0.07586206896551723
2022-03-01,-0.17093596059113297
2022-03-02,-0.045320197044334966
2022-03-03,-0.19162561576354678
2022-03-04,-0.39359605911330037
2022-03-07,-0.04581280788177339
2022-03-08,-0.2364532019704433
2022-03-09,-0.20837438423645313
2022-03-10,-0.2945812807881773
2022-03-11,0.16453201970443346
2022-03-14,0.45467980295566496
2022-03-15,0.48817733990147766
2022-03-16,0.29211822660098513
2022-03-17,0.13103448275862067
2022-03-18,-0.06748768472906402
2022-03-21,0.27733990147783244
2022-03-22,0.15369458128078814
2022-03-23,0.2729064039408866
2022-03-24,0.3551724137931034
2022-03-25,0.49655172413793097
2022-03-28,0.2793103448275862
2022-03-29,0.1763546798029556
2022-03-30,0.005418719211822659
2022-03-31,0.11576354679802954
2022-04-01,0.2029556650246305
2022-04-04,0.2507389162561576
2022-04-05,0.2975369458128078
2022-04-06,-0.13596059113300488
2022-04-07,-0.1733990147783251
2022-04-08,0.10492610837438422
2022-04-11,0.0502463054187192
2022-04-12,0.21871921182266005
2022-04-13,0.4453201970443349
2022-04-14,0.31921182266009845
2022-04-18,-0.0502463054187192
2022-04-19,-0.1694581280788177
2022-04-20,-0.034482758620689655
2022-04-21,-0.07832512315270934
2022-04-22,0.24630541871921177
2022-04-25,0.3216748768472905
2022-04-26,0.28620689655172404
2022-04-27,0.06748768472906402
2022-04-28,-0.027093596059113295
2022-04-29,-0.2788177339901477
2022-05-02,-0.3068965517241379
2022-05-03,-0.15467980295566497
2022-05-04,-0.21379310344827585
2022-05-05,-0.23842364532019697
2022-05-06,-0.16108374384236449
2022-05-09,-0.16206896551724134
2022-05-10,-0.2344827586206896
2022-05-11,-0.5201970443349753
2022-05-12,-0.2669950738916256
2022-05-13,-0.5901477832512314
2022-05-16,-0.0004926108374384235
2022-05-17,-0.20591133004926104
2022-05-18,-0.17093596059113297
2022-05-19,-0.13743842364532016
2022-05-20,0.33201970443349743
2022-05-23,-0.06453201970443348
2022-05-24,0.20049261083743838
2022-05-25,0.2502463054187192
2022-05-26,-0.2029556650246305
2022-05-27,-0.13546798029556648
2022-05-31,-0.2995073891625615
2022-06-01,-0.3073891625615763
2022-06-02,-0.3541871921182265
2022-06-03,-0.27241379310344827
2022-06-06,-0.5354679802955664
2022-06-07,-0.4177339901477831
2022-06-08,-0.47241379310344817
2022-06-09,-0.17684729064039403
2022-06-10,0.00985221674876847
2022-06-13,0.07438423645320195
2022-06-14,-0.13152709359605907
2022-06-15,-0.23103448275862065
2022-06-16,-0.3394088669950738
2022-06-17,-0.09605911330049259
2022-06-21,-0.26059113300492603
2022-06-22,0.3458128078817733
2022-06-23,0.3433497536945812
2022-06-24,0.3886699507389162
2022-06-27,0.22019704433497533
2022-06-28,0.07586206896551723
2022-06-29,-0.1990147783251231
2022-06-30,-0.28226600985221667
2022-07-01,-0.3551724137931034
2022-07-05,-0.16009852216748766
2022-07-06,-0.280295566502463
2022-07-07,-0.33349753694581274
2022-07-08,-0.3088669950738916
2022-07-11,-0.3201970443349753
2022-07-12,0.21083743842364527
2022-07-13,0.016256157635467977
2022-07-14,0.019211822660098517
2022-07-15,0.044827586206896544
2022-07-18,-0.29359605911330044
2022-07-19,0.19950738916256153
2022-07-20,0.1408866995073891
2022-07-21,-0.006403940886699506
2022-07-22,-0.2374384236453201
2022-07-25,0.04778325123152708
2022-07-26,0.112807881773399
2022-07-27,0.0669950738916256
2022-07-28,0.10147783251231525
2022-07-29,0.17142857142857137
2022-08-01,0.14926108374384234
2022-08-02,-0.03596059113300492
2022-08-03,0.14285714285714282
2022-08-04,0.364039408866995
2022-08-05,0.27832512315270924
2022-08-08,0.1689655172413793
2022-08-09,0.15960591133004923
