date,ic
2022-01-03,-0.06206896551724137
2022-01-04,0.17684729064039403
2022-01-05,0.2596059113300492
2022-01-06,0.004433497536945812
2022-01-07,0.19999999999999996
2022-01-10,0.18472906403940884
2022-01-11,-0.26502463054187186
2022-01-12,-0.27586206896551724
2022-01-13,-0.33694581280788166
2022-01-14,-0.6394088669950737
2022-01-18,-0.49605911330049257
2022-01-19,-0.2118226600985221
2022-01-20,-0.045320197044334966
2022-01-21,0.22955665024630537
2022-01-24,0.5147783251231526
2022-01-25,0.3916256157635467
2022-01-26,0.13300492610837436
2022-01-27,0.002955665024630541
2022-01-28,0.04581280788177339
2022-01-31,-0.3088669950738916
2022-02-01,-0.06305418719211821
2022-02-02,0.051724137931034475
2022-02-03,-0.05369458128078817
2022-02-04,-0.4137931034482758
2022-02-07,-0.24975369458128074
2022-02-08,-0.09802955665024629
2022-02-09,0.08719211822660097
2022-02-10,0.05517241379310344
2022-02-11,0.16009852216748766
2022-02-14,0.20344827586206893
2022-02-15,0.04137931034482758
2022-02-16,-0.43940886699507375
2022-02-17,-0.27142857142857135
2022-02-18,-0.11477832512315268
2022-02-22,0.04137931034482758
2022-02-23,0.16453201970443346
2022-02-24,-0.1334975369458128
2022-02-25,-0.07635467980295566
2022-02-28,-0.2073891625615763
2022-03-01,-0.34433497536945806
2022-03-02,-0.4458128078817733
2022-03-03,-0.4596059113300492
2022-03-04,-0.4748768472906402
2022-03-07,-0.07980295566502461
2022-03-08,-0.04137931034482758
2022-03-09,-0.019211822660098517
2022-03-10,0.09261083743842362
2022-03-11,0.5975369458128077
2022-03-14,0.7315270935960589
2022-03-15,0.6512315270935959
2022-03-16,0.23546798029556643
2022-03-17,0.05320197044334973
2022-03-18,-0.13793103448275862
2022-03-21,0.36354679802955653
2022-03-22,-0.14285714285714282
2022-03-23,-0.027093596059113295
2022-03-24,-0.12660098522167484
2022-03-25,-0.19458128078817727
2022-03-28,-0.0586206896551724
2022-03-29,0.024630541871921176
2022-03-30,-0.20344827586206893
2022-03-31,-0.050738916256157625
2022-04-01,-0.10541871921182264
2022-04-04,-0.15024630541871917
2022-04-05,-0.3261083743842364
2022-04-06,-0.5029556650246305
2022-04-07,-0.6645320197044333
2022-04-08,-0.5399014778325122
2022-04-11,-0.112807881773399
2022-04-12,-0.29162561576354673
2022-04-13,-0.15862068965517237
2022-04-14,-0.14384236453201968
2022-04-18,0.0625615763546798
2022-04-19,-0.0921182266009852
