date,port_ret,bench_ret,turnover
2022-01-03,-0.0044782648896519285,-0.019875068840175012,1.0
2022-01-10,0.023771677193168618,-0.020332221370854383,0.6
2022-01-18,-0.07158075927633678,-0.04744294657307352,0.8
2022-01-25,0.035091858750774564,0.0453474268257244,0.6
2022-02-01,0.010944265820001941,-0.0011450753198792546,0.4
2022-02-08,0.001741248731811762,-0.01285198708709318,0.8
2022-02-15,-0.05067537359398688,-0.05620810592797107,0.6
2022-02-23,0.04563715964490891,0.03509839673867919,1.0
2022-03-02,-0.02061969002372328,-0.010208649544999959,0.6
2022-03-09,0.03179325841342608,0.018422258654881812,0.6
2022-03-16,0.00841427568316977,0.028325521408232458,0.4
2022-03-23,0.04043076414474556,0.03300791961878706,0.4
2022-03-30,-0.04659826315921176,-0.018752847004672585,0.6
2022-04-06,-0.02294896594837319,-0.006880239851858421,0.4
2022-04-13,-0.0022912648714155325,-0.014951065132961551,0.8
2022-04-21,-0.02757191141472275,-0.034844950795183745,0.8
2022-04-28,-0.017346507305351144,-0.028843473857883543,0.8
2022-05-05,-0.06537448376923609,-0.05870460165312624,0.6
2022-05-12,-0.008435864353402689,0.0019297063587925842,0.8
2022-05-19,0.040864296438497316,0.041796640732672564,0.8
2022-05-26,0.028893122626366473,0.023772171188640747,0.6
2022-06-03,-0.056009683284909476,-0.046725407271374766,0.8
2022-06-10,-0.08443964023281732,-0.05925021313199981,1.0
2022-06-17,0.03523269142650274,0.057759454198449106,0.8
2022-06-27,-0.02324181300141972,-0.02255522491839687,1.0
2022-07-05,0.004546924020563448,-0.0018174722572053491,0.6
2022-07-12,0.04101463495382616,0.037669515984218034,0.4
2022-07-19,-0.004213690602254095,0.006657941536165153,0.6
2022-07-26,0.06887690562038609,0.046005387364259236,0.4
2022-08-02,0.027786539337820937,0.007084988884123191,0.6
2022-08-09,0.05741156852075617,0.043838872905378676,0.0
2022-08-16,-0.03108086040931939,-0.0338488498996691,1.0
2022-08-23,-0.031229079275870198,-0.03142820695524843,0.6
2022-08-30,-0.0375924494528586,-0.004945276662580067,0.8
2022-09-07,-0.0006571317748063743,-0.010192040207729918,0.6
2022-09-14,-0.0510306751409406,-0.03614828843259808,0.6
2022-09-21,0.0020019575083584764,-0.02136836293347747,0.8
2022-09-28,0.0027304369949461504,0.014423197171960542,0.8
2022-10-05,-0.06248656031153532,-0.053333151637561825,0.6
2022-10-12,0.04557017506193799,0.04956144049317332,0.8
2022-10-19,0.06286963248308872,0.03739044260729824,0.6
2022-10-26,0.015412332788376481,-0.006624603097041906,0.6
2022-11-02,-0.00017773537676302187,0.010085552506236979,0.6
2022-11-09,0.0871937445839456,0.06388863108103635,0.4
2022-11-16,0.014821237612395687,0.014724420371928375,0.6
2022-11-23,0.0032841871364481133,0.007207023848692628,0.8
2022-12-01,-0.01048869559153598,-0.02732748809314146,0.8
2022-12-08,-0.009953112935327257,-0.013575700475779,0.19999999999999996
2022-12-15,-0.03172354712330043,-0.017902793254157633,0.6
2022-12-22,-0.0012517030131541595,0.006358229966758519,0.8
2022-12-30,0.010352000945245243,0.014839173567418328,0.6
2023-01-09,0.023956393237224184,0.035526666312236624,0.6
2023-01-17,0.000369784287681596,0.010919580634188443,0.8
2023-01-24,0.018550703977557915,0.012429044969469375,0.19999999999999996
2023-01-31,0.021787758743206754,0.015217473030896137,0.6
2023-02-07,0.011727299423924342,-0.004993510908733196,1.0
2023-02-14,-0.04394097206302185,-0.036527244806261676,0.6
2023-02-22,-0.0025568862827283433,-0.005024753264255287,0.4
2023-03-01,0.03388951560153024,0.008729103713604771,0.8
2023-03-08,-0.046167018804368444,-0.022285982555100656,1.0
2023-03-15,0.0061307974532912365,0.008271015436432468,0.4
2023-03-22,0.02771621092563432,0.026120419530755692,1.0
2023-03-29,0.00725605306454169,0.019104429757236467,0.4
2023-04-05,0.0143749679618848,0.01192173463602063,0.6
2023-04-13,0.005464356627198641,-0.005127774347594042,0.6
2023-04-20,-0.0125190632274484,-0.0036182981945348525,0.6
2023-04-27,-0.0034466143289832328,-0.02269960575177652,0.6
2023-05-04,0.00040584847381266444,0.01822423185197256,0.6
2023-05-11,0.014090221133066193,0.013333531242320916,0.8
2023-05-18,0.040276199416646376,-0.007721758524432354,0.4
2023-05-25,0.03167691513409569,0.03521307247022265,0.4
2023-06-02,0.001909580873371075,0.010004239440893983,0.6
2023-06-09,0.025572301168270938,0.02028159076831305,0.8
2023-06-16,-0.024230229298132188,-0.021448607936687618,0.8
2023-06-26,0.06581539217390123,0.030759079078739437,0.8
2023-07-03,-0.00822094022555917,-0.009159625719227514,0.6
2023-07-11,0.04807574017587317,0.02682937144462835,0.6
2023-07-18,0.00874528297388415,0.018857981126081606,0.19999999999999996
2023-07-25,0.007502735916193104,0.005204631208046971,0.4
2023-08-01,-0.035628664438081346,-0.010949803195542148,0.4
2023-08-08,-0.029484323064772066,-0.013607836406676536,0.4
2023-08-15,-0.006508777773282315,-0.014705937588783526,0.8
2023-08-22,0.03118650719066194,0.024742334677692535,0.8
2023-08-29,-0.012253863654206665,-0.009778130241949125,0.19999999999999996
2023-09-06,0.02346571612480284,0.010222249490915313,0.6
2023-09-13,-0.03414583310776222,-0.012981060961480072,0.4
2023-09-20,-0.05170535407298242,-0.031012806758128904,0.6
2023-09-27,-0.01643444464488719,-0.01603730450471356,0.19999999999999996
2023-10-04,0.025050156286297764,0.018761569563136734,0.4
2023-10-11,-0.038172932051718435,-0.017388845981490413,0.4
2023-10-18,-0.04516049839642609,-0.02066762367456269,0.8
2023-10-25,0.024500252444730197,0.014432590561099452,0.4
2023-11-01,0.03453489928841844,0.022259171538396988,0.4
2023-11-08,0.03580617401769017,0.03472193952570074,0.19999999999999996
2023-11-15,0.014431470490312348,0.011803640435582774,0.19999999999999996
2023-11-22,0.006625065835769916,0.010117009483277584,0.0
2023-11-30,0.006121404085142279,0.0009813676704115244,0.6
2023-12-07,0.07462391121713532,0.03970698377654779,0.8
2023-12-14,0.0019153630110196884,0.006516265891080472,0.19999999999999996
