date,port_ret,bench_ret,turnover
2022-01-03,-0.026020108217487858,-0.019875068840175012,1.0
2022-01-10,-0.007101125737443303,-0.020332221370854383,0.19999999999999996
2022-01-18,-0.06295248225639057,-0.04744294657307352,0.8
2022-01-25,0.06145822945431254,0.0453474268257244,0.6
2022-02-01,-2.4751352656826597e-05,-0.0011450753198792546,0.6
2022-02-08,-0.006255215290080884,-0.01285198708709318,0.4
2022-02-15,-0.10634083084219477,-0.05620810592797107,0.4
2022-02-23,0.049569988705768744,0.03509839673867919,0.6
2022-03-02,0.0023031568117007017,-0.010208649544999959,0.6
2022-03-09,0.02331938727732148,0.018422258654881812,0.4
2022-03-16,0.04502717411614734,0.028325521408232458,0.6
2022-03-23,0.04433746981039832,0.03300791961878706,0.19999999999999996
2022-03-30,-0.04112855470678027,-0.018752847004672585,0.4
2022-04-06,-0.022197624696110706,-0.006880239851858421,0.6
2022-04-13,-0.1044312828823214,-0.014951065132961551,0.6
2022-04-21,-0.020856299615400163,-0.034844950795183745,0.6
2022-04-28,-0.024936915954833917,-0.028843473857883543,0.8
2022-05-05,-0.08243076788461638,-0.05870460165312624,0.8
2022-05-12,-0.03744590978911651,0.0019297063587925842,0.19999999999999996
2022-05-19,0.02557022140937808,0.041796640732672564,0.6
2022-05-26,0.01933345582117778,0.023772171188640747,0.4
2022-06-03,-0.03262357704163972,-0.046725407271374766,0.8
2022-06-10,-0.062035132321638195,-0.05925021313199981,1.0
2022-06-17,0.07161111259912131,0.057759454198449106,0.8
2022-06-27,-0.033283151734114294,-0.02255522491839687,0.6
2022-07-05,-0.015955021148750758,-0.0018174722572053491,0.8
2022-07-12,0.046116046261891475,0.037669515984218034,0.8
2022-07-19,0.02480903979121487,0.006657941536165153,0.6
2022-07-26,0.07867123928697337,0.046005387364259236,0.6
2022-08-02,-0.007435202732590107,0.007084988884123191,0.6
2022-08-09,0.061285740872687545,0.043838872905378676,0.4
2022-08-16,-0.039577668878841066,-0.0338488498996691,0.6
2022-08-23,-0.0315450164609085,-0.03142820695524843,0.4
2022-08-30,-0.009671148366107296,-0.004945276662580067,0.6
2022-09-07,0.011484008414881708,-0.010192040207729918,0.6
