date,n_eff_universe,n_eff_top5
2023-09-11,5.049602031707764,3.0285778045654297
2023-09-12,5.229893684387207,2.5048279762268066
2023-09-13,5.047215938568115,3.4840288162231445
2023-09-14,5.154104709625244,3.6569528579711914
2023-09-15,5.007983207702637,2.931948184967041
2023-09-18,4.8878493309021,2.397230863571167
2023-09-19,5.254634380340576,3.0995562076568604
2023-09-20,5.656786918640137,2.9944400787353516
2023-09-21,5.456254959106445,3.518162250518799
2023-09-22,5.340023517608643,2.9875600337982178
2023-09-25,5.115617752075195,2.9549951553344727
2023-09-26,5.0113205909729,3.1301283836364746
2023-09-27,4.416605472564697,3.3239524364471436
2023-09-28,4.294905185699463,2.687398910522461
2023-09-29,4.676383972167969,2.5112717151641846
2023-10-02,5.042657375335693,2.5534446239471436
2023-10-03,4.993223667144775,2.6591439247131348
2023-10-04,4.97572135925293,2.730114459991455
2023-10-05,5.061556339263916,3.0256638526916504
2023-10-06,5.636112213134766,2.964586019515991
2023-10-09,5.233346939086914,2.50752854347229
2023-10-10,5.221313953399658,2.9692509174346924
2023-10-11,5.726901531219482,3.1957294940948486
2023-10-12,5.593278884887695,2.5544536113739014
2023-10-13,5.941339015960693,3.1755869388580322
2023-10-16,5.265298366546631,3.1472525596618652
2023-10-17,5.402292728424072,2.4063572883605957
2023-10-18,5.161254405975342,2.7230162620544434
2023-10-19,4.3881940841674805,3.2357141971588135
2023-10-20,4.9038848876953125,2.8299789428710938
2023-10-23,4.784999847412109,2.593109130859375
2023-10-24,4.829227447509766,2.809641122817993
2023-10-25,5.01285982131958,3.4969675540924072
2023-10-26,5.057263374328613,3.2352683544158936
2023-10-27,5.057052135467529,2.996445894241333
2023-10-30,5.375999450683594,2.8231804370880127
2023-10-31,5.420388698577881,3.036278247833252
2023-11-01,5.667558670043945,3.3277735710144043
2023-11-02,5.693682670593262,3.070706844329834
2023-11-03,5.149448394775391,2.8373022079467773
2023-11-06,5.694805145263672,2.4801769256591797
2023-11-07,5.474402904510498,1.668442726135254
2023-11-08,5.2700629234313965,2.1444201469421387
2023-11-09,4.821999549865723,2.2325363159179688
2023-11-10,4.763490676879883,3.058551073074341
2023-11-13,4.86969518661499,2.2979509830474854
2023-11-14,5.204748630523682,2.586162567138672
2023-11-15,4.931674957275391,2.326939821243286
2023-11-16,4.822892189025879,2.3814733028411865
2023-11-17,5.141132354736328,2.8258371353149414
2023-11-20,4.893776893615723,2.251469135284424
2023-11-21,4.731173515319824,2.340514898300171
2023-11-22,4.684253692626953,2.358325242996216
2023-11-24,4.440216064453125,2.9905197620391846
2023-11-27,4.485729694366455,2.846010208129883
2023-11-28,4.743533134460449,2.6841368675231934
2023-11-29,4.511013984680176,2.8317787647247314
2023-11-30,4.639019012451172,2.034573554992676
2023-12-01,3.853245258331299,1.8976885080337524
2023-12-04,4.424720764160156,2.1716041564941406
2023-12-05,4.387686729431152,2.087059259414673
2023-12-06,4.870427131652832,2.5165226459503174
2023-12-07,4.71360445022583,2.6059699058532715
2023-12-08,4.282715797424316,2.563868999481201
2023-12-11,4.315493583679199,3.1184005737304688
2023-12-12,4.397422790527344,2.431302309036255
2023-12-13,4.559848308563232,2.7144863605499268
2023-12-14,5.0510149002075195,1.9949477910995483
2023-12-15,4.5439324378967285,2.1048202514648438
