date,ic
2022-01-03,-0.30443349753694576
2022-01-04,0.3290640394088669
2022-01-05,0.4123152709359605
2022-01-06,0.06108374384236451
2022-01-07,-0.11674876847290637
2022-01-10,-0.1004926108374384
2022-01-11,-0.5330049261083742
2022-01-12,-0.45665024630541856
2022-01-13,-0.3389162561576354
2022-01-14,-0.5300492610837437
2022-01-18,-0.3684729064039408
2022-01-19,-0.27980295566502456
2022-01-20,-0.1334975369458128
2022-01-21,-0.251231527093596
2022-01-24,-0.06551724137931034
2022-01-25,0.07783251231527093
2022-01-26,0.03990147783251231
2022-01-27,-0.0669950738916256
2022-01-28,-0.26256157635467975
2022-01-31,-0.4891625615763546
2022-02-01,-0.23004926108374377
2022-02-02,-0.2467980295566502
2022-02-03,-0.3960591133004925
2022-02-04,-0.6187192118226599
2022-02-07,-0.24433497536945803
2022-02-08,-0.18078817733990143
2022-02-09,-0.2665024630541871
2022-02-10,-0.0334975369458128
2022-02-11,0.31724137931034474
2022-02-14,0.2699507389162561
2022-02-15,-0.15615763546798028
2022-02-16,0.026600985221674867
2022-02-17,-0.2364532019704433
2022-02-18,0.026600985221674867
2022-02-22,0.15665024630541868
2022-02-23,0.112807881773399
2022-02-24,-0.11773399014778321
2022-02-25,-0.10394088669950736
2022-02-28,-0.16453201970443346
2022-03-01,0.006403940886699506
2022-03-02,-0.12906403940886696
2022-03-03,0.026108374384236445
2022-03-04,-0.22512315270935954
2022-03-07,0.10738916256157634
2022-03-08,-0.09605911330049259
2022-03-09,-0.07931034482758618
2022-03-10,-0.2492610837438423
2022-03-11,0.12266009852216746
2022-03-14,0.4236453201970442
2022-03-15,0.00689655172413793
2022-03-16,0.06305418719211821
2022-03-17,0.09999999999999998
2022-03-18,-0.05517241379310344
2022-03-21,-0.12167487684729061
2022-03-22,0.1408866995073891
2022-03-23,0.013300492610837433
2022-03-24,-0.06108374384236451
2022-03-25,0.17241379310344823
2022-03-28,0.09753694581280786
2022-03-29,0.02118226600985221
2022-03-30,0.10443349753694578
2022-03-31,-0.28866995073891616
2022-04-01,-0.35320197044334967
2022-04-04,-0.4798029556650245
2022-04-05,-0.338423645320197
2022-04-06,-0.41133004926108363
2022-04-07,-0.6743842364532018
2022-04-08,-0.44926108374384227
2022-04-11,-0.070935960591133
2022-04-12,-0.1527093596059113
2022-04-13,-0.15467980295566497
2022-04-14,-0.39211822660098516
2022-04-18,-0.5541871921182264
2022-04-19,-0.15467980295566497
2022-04-20,-0.1990147783251231
2022-04-21,-0.2068965517241379
2022-04-22,0.10443349753694578
2022-04-25,0.025615763546798023
2022-04-26,0.38916256157635454
2022-04-27,0.051724137931034475
2022-04-28,-0.17142857142857137
2022-04-29,-0.264039408866995
2022-05-02,-0.5241379310344827
2022-05-03,-0.4502463054187191
2022-05-04,-0.4177339901477831
2022-05-05,-0.1320197044334975
2022-05-06,-0.43201970443349746
2022-05-09,-0.24630541871921177
2022-05-10,-0.14926108374384234
2022-05-11,-0.1172413793103448
2022-05-12,-0.09901477832512312
2022-05-13,-0.1763546798029556
2022-05-16,-0.17783251231527092
2022-05-17,-0.21527093596059108
2022-05-18,-0.2467980295566502
2022-05-19,-0.26502463054187186
2022-05-20,0.13497536945812805
2022-05-23,-0.17881773399014775
2022-05-24,0.010837438423645318
2022-05-25,0.26945812807881764
2022-05-26,0.25369458128078815
2022-05-27,-0.11822660098522166
2022-05-31,0.06059113300492609
2022-06-01,-0.16009852216748766
2022-06-02,-0.22709359605911325
2022-06-03,0.017241379310344827
2022-06-06,-0.014285714285714282
2022-06-07,-0.26009852216748763
2022-06-08,0.1004926108374384
2022-06-09,-0.19999999999999996
2022-06-10,0.15123152709359602
2022-06-13,0.004926108374384235
2022-06-14,0.31379310344827577
2022-06-15,0.11970443349753691
2022-06-16,0.1532019704433497
2022-06-17,0.11133004926108372
2022-06-21,0.13546798029556648
2022-06-22,-0.1571428571428571
2022-06-23,-0.42463054187192106
2022-06-24,-0.27733990147783244
2022-06-27,-0.23842364532019697
2022-06-28,0.2502463054187192
2022-06-29,0.283743842364532
2022-06-30,0.2980295566502463
2022-07-01,0.2807881773399014
2022-07-05,-0.30049261083743833
2022-07-06,-0.2285714285714285
2022-07-07,-0.06748768472906402
2022-07-08,-0.26256157635467975
2022-07-11,0.02758620689655172
2022-07-12,0.09950738916256155
2022-07-13,0.10837438423645318
2022-07-14,0.07931034482758618
2022-07-15,0.22906403940886697
2022-07-18,0.196551724137931
2022-07-19,0.4344827586206896
2022-07-20,0.23546798029556643
2022-07-21,0.20049261083743838
2022-07-22,0.16650246305418717
2022-07-25,0.08423645320197042
2022-07-26,0.17536945812807878
2022-07-27,0.023152709359605905
2022-07-28,0.36896551724137927
2022-07-29,-0.14334975369458125
2022-08-01,-0.001970443349753694
2022-08-02,0.283743842364532
2022-08-03,0.21083743842364527
2022-08-04,0.23842364532019697
2022-08-05,0.30935960591132994
2022-08-08,0.23842364532019697
2022-08-09,0.3660098522167487
2022-08-10,0.20197044334975364
2022-08-11,0.24187192118226594
2022-08-12,0.15221674876847288
2022-08-15,-0.11674876847290637
2022-08-16,-0.17980295566502458
2022-08-17,0.044334975369458116
2022-08-18,0.02758620689655172
2022-08-19,-0.29408866995073885
2022-08-22,-0.030541871921182254
2022-08-23,-0.1689655172413793
2022-08-24,-0.001970443349753694
2022-08-25,-0.10098522167487682
2022-08-26,0.18128078817733986
2022-08-29,0.07586206896551723
2022-08-30,0.16600985221674872
2022-08-31,0.36798029556650236
2022-09-01,0.10295566502463052
2022-09-02,0.28226600985221667
2022-09-06,0.38029556650246293
2022-09-07,0.014778325123152707
2022-09-08,-0.08128078817733987
2022-09-09,-0.09556650246305416
2022-09-12,-0.08522167487684727
2022-09-13,0.14433497536945808
2022-09-14,-0.00689655172413793
2022-09-15,-0.11428571428571425
2022-09-16,-0.38226600985221665
2022-09-19,-0.2527093596059113
2022-09-20,0.3261083743842364
2022-09-21,-0.03497536945812807
2022-09-22,-0.08866995073891623
2022-09-23,-0.11182266009852214
2022-09-26,0.1842364532019704
2022-09-27,-0.15073891625615762
2022-09-28,0.10541871921182264
2022-09-29,0.1251231527093596
2022-09-30,0.044334975369458116
2022-10-03,-0.09753694581280786
2022-10-04,-0.3241379310344827
2022-10-05,-0.47044334975369445
2022-10-06,-0.5261083743842363
2022-10-07,-0.3950738916256157
2022-10-10,-0.27241379310344827
2022-10-11,-0.22413793103448273
2022-10-12,-0.08029556650246304
2022-10-13,0.09310344827586205
2022-10-14,0.14926108374384234
2022-10-17,-0.32857142857142846
2022-10-18,-0.10394088669950736
2022-10-19,0.10443349753694578
2022-10-20,-0.1926108374384236
2022-10-21,-0.3206896551724137
2022-10-24,-0.2172413793103448
2022-10-25,-0.09064039408866993
2022-10-26,-0.012807881773399012
2022-10-27,-0.017241379310344827
2022-10-28,-0.070935960591133
2022-10-31,-0.3098522167487684
2022-11-01,-0.09064039408866993
2022-11-02,0.12266009852216746
2022-11-03,0.20837438423645313
2022-11-04,0.39064039408866985
2022-11-07,0.4236453201970442
2022-11-08,0.2817733990147782
2022-11-09,0.3561576354679802
2022-11-10,-0.010837438423645318
2022-11-11,-0.010837438423645318
2022-11-14,-0.1403940886699507
2022-11-15,-0.15221674876847288
2022-11-16,0.02364532019704433
2022-11-17,0.051724137931034475
2022-11-18,0.2113300492610837
2022-11-21,0.01970443349753694
2022-11-22,0.010344827586206895
2022-11-23,-0.08768472906403939
2022-11-25,-0.09901477832512312
2022-11-28,-0.2576354679802955
2022-11-29,0.017241379310344827
2022-11-30,-0.1679802955665024
2022-12-01,0.009359605911330046
2022-12-02,-0.0251231527093596
2022-12-05,-0.39852216748768465
2022-12-06,-0.1842364532019704
2022-12-07,0.09753694581280786
2022-12-08,-0.1527093596059113
2022-12-09,0.18669950738916252
2022-12-12,0.2995073891625615
2022-12-13,0.40443349753694574
2022-12-14,0.17536945812807878
2022-12-15,0.027093596059113295
2022-12-16,0.083743842364532
2022-12-19,-0.10985221674876844
2022-12-20,-0.06896551724137931
2022-12-21,0.17832512315270932
2022-12-22,0.06305418719211821
2022-12-23,-0.283743842364532
2022-12-27,0.1615763546798029
2022-12-28,0.13743842364532016
2022-12-29,0.04137931034482758
2022-12-30,-0.09802955665024629
2023-01-03,-0.06748768472906402
2023-01-04,-0.000985221674876847
2023-01-05,-0.12216748768472901
2023-01-06,-0.009359605911330046
2023-01-09,-0.15024630541871917
2023-01-10,-0.3463054187192117
2023-01-11,-0.6064039408866995
2023-01-12,-0.002955665024630541
2023-01-13,-0.09802955665024629
2023-01-17,0.23004926108374377
2023-01-18,0.10640394088669947
2023-01-19,0.12857142857142856
2023-01-20,0.04039408866995073
2023-01-23,0.34039408866995063
2023-01-24,0.19458128078817727
2023-01-25,0.13842364532019702
2023-01-26,-0.03497536945812807
2023-01-27,0.13596059113300488
2023-01-30,0.2507389162561576
2023-01-31,0.005418719211822659
2023-02-01,0.0251231527093596
2023-02-02,-0.024630541871921176
2023-02-03,0.12118226600985219
2023-02-06,-0.05418719211822659
