date,ic
2022-01-03,0.1320197044334975
2022-01-04,0.1088669950738916
2022-01-05,0.30788177339901474
2022-01-06,0.037438423645320185
2022-01-07,-0.03497536945812807
2022-01-10,-0.3379310344827586
2022-01-11,-0.5064039408866994
2022-01-12,-0.46403940886699496
2022-01-13,-0.41871921182266003
2022-01-14,-0.4438423645320196
2022-01-18,-0.4428571428571427
2022-01-19,-0.22413793103448273
2022-01-20,0.04827586206896551
2022-01-21,0.12068965517241378
2022-01-24,0.4261083743842364
2022-01-25,0.4463054187192117
2022-01-26,0.16847290640394083
2022-01-27,0.05566502463054186
2022-01-28,-0.05369458128078817
2022-01-31,-0.3773399014778324
2022-02-01,-0.12610837438423642
2022-02-02,0.014778325123152707
2022-02-03,-0.11477832512315268
2022-02-04,-0.6059113300492609
2022-02-07,-0.3177339901477832
2022-02-08,-0.025615763546798023
2022-02-09,0.18325123152709355
2022-02-10,0.0625615763546798
2022-02-11,0.20344827586206893
2022-02-14,0.11477832512315268
2022-02-15,-0.0014778325123152706
2022-02-16,0.008866995073891625
2022-02-17,-0.11576354679802954
2022-02-18,0.14778325123152705
2022-02-22,0.15418719211822657
2022-02-23,0.14827586206896548
2022-02-24,0.023152709359605905
2022-02-25,-0.08522167487684727
2022-02-28,-0.19113300492610832
2022-03-01,-0.21822660098522165
2022-03-02,-0.34926108374384224
2022-03-03,-0.27980295566502456
2022-03-04,-0.5266009852216748
2022-03-07,0.17290640394088666
2022-03-08,0.11674876847290637
2022-03-09,-0.01822660098522167
2022-03-10,0.23694581280788174
2022-03-11,0.5541871921182264
2022-03-14,0.6586206896551723
2022-03-15,0.7325123152709357
2022-03-16,-0.031034482758620686
2022-03-17,-0.07684729064039407
2022-03-18,-0.14581280788177337
2022-03-21,-0.016256157635467977
2022-03-22,-0.3408866995073891
2022-03-23,0.0901477832512315
2022-03-24,-0.07487684729064037
2022-03-25,0.038916256157635463
2022-03-28,0.10591133004926105
2022-03-29,-0.13300492610837436
2022-03-30,-0.29162561576354673
2022-03-31,-0.26059113300492603
2022-04-01,-0.2871921182266009
2022-04-04,-0.27339901477832507
2022-04-05,-0.32463054187192114
2022-04-06,-0.26059113300492603
2022-04-07,-0.2842364532019704
2022-04-08,-0.2955665024630541
2022-04-11,0.06896551724137931
2022-04-12,-0.2669950738916256
2022-04-13,0.13497536945812805
2022-04-14,-0.0014778325123152706
2022-04-18,0.03596059113300492
2022-04-19,-0.09113300492610836
2022-04-20,-0.16256157635467974
2022-04-21,-0.21477832512315267
2022-04-22,0.32955665024630537
2022-04-25,0.2113300492610837
2022-04-26,0.20788177339901473
2022-04-27,0.18965517241379307
2022-04-28,-0.06157635467980294
2022-04-29,-0.05369458128078817
2022-05-02,-0.2172413793103448
2022-05-03,0.07241379310344825
2022-05-04,-0.09999999999999998
2022-05-05,-0.06847290640394087
2022-05-06,-0.2866995073891625
2022-05-09,-0.4123152709359605
2022-05-10,-0.27733990147783244
2022-05-11,-0.29999999999999993
2022-05-12,-0.28472906403940884
2022-05-13,-0.08275862068965516
2022-05-16,-0.17783251231527092
2022-05-17,-0.4123152709359605
2022-05-18,-0.3068965517241379
2022-05-19,-0.247783251231527
2022-05-20,0.20246305418719207
2022-05-23,0.017241379310344827
2022-05-24,0.11231527093596057
2022-05-25,0.22266009852216745
2022-05-26,0.014285714285714282
2022-05-27,-0.18078817733990143
2022-05-31,-0.43891625615763535
2022-06-01,-0.3266009852216748
2022-06-02,-0.3433497536945812
2022-06-03,-0.33645320197044326
2022-06-06,-0.4177339901477831
2022-06-07,-0.3788177339901477
2022-06-08,-0.4669950738916255
2022-06-09,-0.30147783251231525
2022-06-10,-0.05418719211822659
2022-06-13,0.2492610837438423
2022-06-14,0.3226600985221674
2022-06-15,-0.18226600985221672
2022-06-16,0.3325123152709359
2022-06-17,0.24827586206896549
2022-06-21,-0.2817733990147782
2022-06-22,0.0167487684729064
2022-06-23,-0.2871921182266009
2022-06-24,-0.14679802955665022
2022-06-27,0.09310344827586205
2022-06-28,0.25172413793103443
2022-06-29,0.10147783251231525
2022-06-30,0.0669950738916256
2022-07-01,-0.000985221674876847
2022-07-05,0.028078817733990142
2022-07-06,-0.3467980295566502
2022-07-07,-0.009359605911330046
2022-07-08,0.08669950738916254
2022-07-11,-0.27142857142857135
2022-07-12,-0.2891625615763546
2022-07-13,-0.44334975369458113
2022-07-14,0.11428571428571425
2022-07-15,-0.32758620689655166
2022-07-18,-0.0251231527093596
